PARAM,HORIZON,LANES,MARGIN,NUM_VEHICLES,PARK_CAP_MULT,AIR_SPEED,MAX_ENDURANCE,OPERATIONAL_CAP,TAT,NETWORKS,WEATHER_SCEN,WEATHER_CUTOFF,FIXED_DIR,DEM_MIN_VERT,DEMAND_ALPHA,TIME_DISC,NUM_ROUTES,PP_ALGO,TPR,KNN,PRED_TYPE,SEEDS,TIME_LIMIT,OPT_GAP
352,120,2,3.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
353,120,4,3.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
354,120,8,3.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
355,120,2,5.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
356,120,4,5.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
357,120,8,5.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
358,120,2,10.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
359,120,4,10.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
360,120,8,10.0,3,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
361,120,2,3.0,10,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
362,120,4,3.0,10,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
363,120,8,3.0,10,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
364,120,2,5.0,10,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
365,120,4,5.0,10,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
366,120,8,5.0,10,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
367,120,2,10.0,10,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
368,120,4,10.0,10,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
369,120,8,10.0,10,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
370,120,2,3.0,20,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
371,120,4,3.0,20,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
372,120,8,3.0,20,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
373,120,2,5.0,20,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
374,120,4,5.0,20,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
375,120,8,5.0,20,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
376,120,2,10.0,20,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
377,120,4,10.0,20,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
378,120,8,10.0,20,2.0,100.0,90,1,30,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
379,120,2,3.0,3,1.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
380,120,2,5.0,3,1.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
381,120,2,10.0,3,1.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
382,120,2,3.0,10,1.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
383,120,2,5.0,10,1.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
384,120,2,10.0,10,1.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
385,120,2,3.0,20,1.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
386,120,2,5.0,20,1.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
387,120,2,10.0,20,1.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
388,120,2,3.0,3,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
389,120,2,5.0,3,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
390,120,2,10.0,3,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
391,120,2,3.0,10,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
392,120,2,5.0,10,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
393,120,2,10.0,10,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
394,120,2,3.0,20,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
395,120,2,5.0,20,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
396,120,2,10.0,20,2.0,100.0,90,1,5,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
397,120,2,3.0,3,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
398,120,2,5.0,3,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
399,120,2,10.0,3,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
400,120,2,3.0,10,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
401,120,2,5.0,10,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
402,120,2,10.0,10,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
403,120,2,3.0,20,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
404,120,2,5.0,20,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
405,120,2,10.0,20,1.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
406,120,2,3.0,3,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
407,120,2,5.0,3,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
408,120,2,10.0,3,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
409,120,2,3.0,10,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
410,120,2,5.0,10,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
411,120,2,10.0,10,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
412,120,2,3.0,20,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
413,120,2,5.0,20,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
414,120,2,10.0,20,2.0,100.0,90,1,15,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
415,120,2,3.0,3,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
416,120,2,5.0,3,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
417,120,2,10.0,3,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
418,120,2,3.0,10,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
419,120,2,5.0,10,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
420,120,2,10.0,10,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
421,120,2,3.0,20,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
422,120,2,5.0,20,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
423,120,2,10.0,20,1.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
424,120,2,3.0,3,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
425,120,2,5.0,3,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
426,120,2,10.0,3,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
427,120,2,3.0,10,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
428,120,2,5.0,10,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
429,120,2,10.0,10,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
430,120,2,3.0,20,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
431,120,2,5.0,20,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
432,120,2,10.0,20,2.0,100.0,90,1,30,Direct_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,3453,600,0.01
433,120,2,3.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
434,120,4,3.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
435,120,8,3.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
436,120,2,5.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
437,120,4,5.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
438,120,8,5.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
439,120,2,10.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
440,120,4,10.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
441,120,8,10.0,3,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
442,120,2,3.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
443,120,4,3.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
444,120,8,3.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
445,120,2,5.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
446,120,4,5.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
447,120,8,5.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
448,120,2,10.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
449,120,4,10.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
450,120,8,10.0,10,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
451,120,2,3.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
452,120,4,3.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
453,120,8,3.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
454,120,2,5.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
455,120,4,5.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
456,120,8,5.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
457,120,2,10.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
458,120,4,10.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
459,120,8,10.0,20,1.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
460,120,2,3.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
461,120,4,3.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
462,120,8,3.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
463,120,2,5.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
464,120,4,5.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
465,120,8,5.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
466,120,2,10.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
467,120,4,10.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
468,120,8,10.0,3,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
469,120,2,3.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
470,120,4,3.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
471,120,8,3.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
472,120,2,5.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
473,120,4,5.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
474,120,8,5.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
475,120,2,10.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
476,120,4,10.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
477,120,8,10.0,10,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
478,120,2,3.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
479,120,4,3.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
480,120,8,3.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
481,120,2,5.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
482,120,4,5.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
483,120,8,5.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
484,120,2,10.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
485,120,4,10.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
486,120,8,10.0,20,2.0,100.0,90,1,5,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
487,120,2,3.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
488,120,4,3.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
489,120,8,3.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
490,120,2,5.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
491,120,4,5.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
492,120,8,5.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
493,120,2,10.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
494,120,4,10.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
495,120,8,10.0,3,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
496,120,2,3.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
497,120,4,3.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
498,120,8,3.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
499,120,2,5.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
500,120,4,5.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
501,120,8,5.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
502,120,2,10.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
503,120,4,10.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
504,120,8,10.0,10,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
505,120,2,3.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
506,120,4,3.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
507,120,8,3.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
508,120,2,5.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
509,120,4,5.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
510,120,8,5.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
511,120,2,10.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
512,120,4,10.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
513,120,8,10.0,20,1.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
514,120,2,3.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
515,120,4,3.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
516,120,8,3.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
517,120,2,5.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
518,120,4,5.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
519,120,8,5.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
520,120,2,10.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
521,120,4,10.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
522,120,8,10.0,3,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
523,120,2,3.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
524,120,4,3.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
525,120,8,3.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
526,120,2,5.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
527,120,4,5.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
528,120,8,5.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
529,120,2,10.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
530,120,4,10.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
531,120,8,10.0,10,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
532,120,2,3.0,20,2.0,100.0,90,1,15,Victor_Network,0,0,0,40.0,30.0,1,1,backward_one,0.7,1,Oracle,23425,600,0.01
