PARAM,FORMULATION,NODE_MULT,VERTIPORTS,ANG_CUTOFF,HORIZON,LANES,MARGIN,NUM_VEHICLES,PARKING_CAP,AIR_SPEED,MAX_ENDURANCE,OPERATIONAL_CAP,NETWORKS,WEATHER_SCEN,DEM_MIN_VERT,DEMAND_ALPHA,TIME_DISC,NUM_ROUTES,ROUTE_SEEDING,PP_ALGO,TPR,KNN,SEEDS
173,FBF,5.0,5,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
174,FBF,5.0,15,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
175,FBF,5.0,30,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
176,FBF,5.0,50,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
177,FBF,5.0,5,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
178,FBF,5.0,15,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
179,FBF,5.0,30,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
180,FBF,5.0,50,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
181,FBF,5.0,5,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
182,FBF,5.0,15,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
183,FBF,5.0,30,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
184,FBF,5.0,50,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
185,FBF,5.0,5,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
186,FBF,5.0,15,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
187,FBF,5.0,30,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
188,FBF,5.0,50,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
189,FBF,5.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
190,FBF,5.0,15,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
191,FBF,5.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
192,FBF,5.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,345345
193,FBF,5.0,5,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
194,FBF,5.0,15,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
195,FBF,5.0,30,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
196,FBF,5.0,50,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
197,FBF,5.0,5,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
198,FBF,5.0,15,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
199,FBF,5.0,30,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
200,FBF,5.0,50,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
201,FBF,5.0,5,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
202,FBF,5.0,15,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
203,FBF,5.0,30,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
204,FBF,5.0,50,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
205,FBF,5.0,5,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
206,FBF,5.0,15,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
207,FBF,5.0,30,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
208,FBF,5.0,50,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
209,FBF,5.0,5,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
210,FBF,5.0,15,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
211,FBF,5.0,30,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
212,FBF,5.0,50,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
213,FBF,5.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
214,FBF,5.0,15,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
215,FBF,5.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
216,FBF,5.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
217,FBF,5.0,5,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
218,FBF,5.0,15,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
219,FBF,5.0,30,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
220,FBF,5.0,50,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
221,FBF,5.0,5,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
222,FBF,5.0,15,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
223,FBF,5.0,30,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
224,FBF,5.0,50,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
225,FBF,5.0,5,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
226,FBF,5.0,15,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
227,FBF,5.0,30,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
228,FBF,5.0,50,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
229,FBF,5.0,5,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
230,FBF,5.0,15,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
231,FBF,5.0,30,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
232,FBF,5.0,50,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
233,FBF,5.0,5,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
234,FBF,5.0,15,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
235,FBF,5.0,30,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
236,FBF,5.0,50,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
237,FBF,5.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
238,FBF,5.0,15,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
239,FBF,5.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
240,FBF,5.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
241,FBF,5.0,5,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
242,FBF,5.0,15,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
243,FBF,5.0,30,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
244,FBF,5.0,50,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
245,FBF,5.0,5,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
246,FBF,5.0,15,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
247,FBF,5.0,30,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
248,FBF,5.0,50,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
249,FBF,5.0,5,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
250,FBF,5.0,15,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
251,FBF,5.0,30,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
252,FBF,5.0,50,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
253,FBF,5.0,5,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
254,FBF,5.0,15,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
255,FBF,5.0,30,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
256,FBF,5.0,50,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
257,FBF,5.0,5,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
258,FBF,5.0,15,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
259,FBF,5.0,30,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
260,FBF,5.0,50,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
261,FBF,5.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
262,FBF,5.0,15,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
263,FBF,5.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
264,FBF,5.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
265,FBF,5.0,5,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
266,FBF,5.0,15,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
267,FBF,5.0,30,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
268,FBF,5.0,50,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
269,FBF,5.0,5,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
270,FBF,5.0,15,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
271,FBF,5.0,30,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
272,FBF,5.0,50,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
273,FBF,5.0,5,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
274,FBF,5.0,15,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
275,FBF,5.0,30,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
276,FBF,5.0,50,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
277,FBF,5.0,5,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
278,FBF,5.0,15,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
279,FBF,5.0,30,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
280,FBF,5.0,50,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
281,FBF,5.0,5,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
282,FBF,5.0,15,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
283,FBF,5.0,30,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
284,FBF,5.0,50,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
285,FBF,5.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
286,FBF,5.0,15,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
287,FBF,5.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
288,FBF,5.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,40.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,120310
289,FBF,5.0,5,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
290,FBF,5.0,15,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
291,FBF,5.0,30,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
292,FBF,5.0,50,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
293,FBF,5.0,5,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
294,FBF,5.0,15,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
295,FBF,5.0,30,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
296,FBF,5.0,50,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
297,FBF,5.0,5,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
298,FBF,5.0,15,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
299,FBF,5.0,30,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
300,FBF,5.0,50,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
301,FBF,5.0,5,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
302,FBF,5.0,15,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
303,FBF,5.0,30,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
304,FBF,5.0,50,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
305,FBF,5.0,5,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
306,FBF,5.0,15,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
307,FBF,5.0,30,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
308,FBF,5.0,50,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
309,FBF,5.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
310,FBF,5.0,15,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
311,FBF,5.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
312,FBF,5.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,1.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
313,FBF,5.0,5,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
314,FBF,5.0,15,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
315,FBF,5.0,30,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
316,FBF,5.0,50,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
317,FBF,5.0,5,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
318,FBF,5.0,15,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
319,FBF,5.0,30,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
320,FBF,5.0,50,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
321,FBF,5.0,5,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
322,FBF,5.0,15,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
323,FBF,5.0,30,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
324,FBF,5.0,50,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
325,FBF,5.0,5,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
326,FBF,5.0,15,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
327,FBF,5.0,30,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
328,FBF,5.0,50,15.0,120,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
329,FBF,5.0,5,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
330,FBF,5.0,15,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
331,FBF,5.0,30,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
332,FBF,5.0,50,15.0,150,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
333,FBF,5.0,5,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
334,FBF,5.0,15,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
335,FBF,5.0,30,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
336,FBF,5.0,50,15.0,180,4,3.0,5,8,100.0,90,1,Random_Network,0,5.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
337,FBF,5.0,5,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
338,FBF,5.0,15,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
339,FBF,5.0,30,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
340,FBF,5.0,50,15.0,30,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
341,FBF,5.0,5,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
342,FBF,5.0,15,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
343,FBF,5.0,30,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
344,FBF,5.0,50,15.0,60,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
345,FBF,5.0,5,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
346,FBF,5.0,15,15.0,90,4,3.0,5,8,100.0,90,1,Random_Network,0,20.0,30.0,1,1,Compat_Lanes,backward_one,0.7,1,25251
